Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,Y/Tgt,name,key,Round,Pick,ageGroup
1010,Johnny Knox\KnoxJo00,2009,23,5-140,CHI,NFL,15,0,80,45,527,11.71,5,35.1,56.3%,6.59,Johnny Knox,JohnnyKnox23CHI2009,6,33,< 24
1011,Tyler Lockett\LockTy00,2017,25,3-69,SEA,NFL,16,8,71,45,555,12.33,2,34.7,63.4%,7.82,Tyler Lockett,TylerLockett25SEA2017,4,144,25-28
1012,Robert Meachem\MeacRo00,2009,25,1-27,NOR,NFL,16,7,64,45,722,16.04,9,45.1,70.3%,11.28,Robert Meachem,RobertMeachem25NOR2009,1,98,25-28
1013,Santana Moss\MossSa00,2004,25,1-16,NYJ,NFL,15,14,78,45,838,18.62,5,55.9,57.7%,10.74,Santana Moss,SantanaMoss25NYJ2004,1,47,25-28
1014,Jordy Nelson\NelsJo00,2010,25,2-36,GNB,NFL,16,4,64,45,582,12.93,2,36.4,70.3%,9.09,Jordy Nelson,JordyNelson25GNB2010,3,108,25-28
1015,Cordarrelle Patterson\PattCo00,2013,22,1-29,MIN,NFL,16,6,77,45,469,10.42,4,29.3,58.4%,6.09,Cordarrelle Patterson,CordarrellePatterson22MIN2013,1,100,< 24
1016,Peerless Price\PricPe00,2004,28,2-53,ATL,NFL,16,15,106,45,575,12.78,3,35.9,42.5%,5.42,Peerless Price,PeerlessPrice28ATL2004,3,127,25-28
1017,Brandon Stokley\StokBr00,2012,36,4-105,DEN,NFL,15,9,58,45,544,12.09,5,36.3,77.6%,9.38,Brandon Stokley,BrandonStokley36DEN2012,5,7,32+
1018,Golden Tate\TateGo00,2012,24,2-60,SEA,NFL,15,15,68,45,688,15.29,7,45.9,66.2%,10.12,Golden Tate,GoldenTate24SEA2012,3,135,< 24
1019,Dez White\WhitDe00,2001,22,3-69,CHI,NFL,14,6,82,45,428,9.51,0,30.6,54.9%,5.22,Dez White,DezWhite22CHI2001,4,144,< 24
1020,Ernest Wilford\WilfEr00,2007,28,4-120,JAX,NFL,16,14,74,45,518,11.51,3,32.4,60.8%,7,Ernest Wilford,ErnestWilford28JAX2007,5,20,25-28
1021,Damian Williams\WillDa04,2011,23,3-77,TEN,NFL,15,13,94,45,592,13.16,5,39.5,47.9%,6.3,Damian Williams,DamianWilliams23TEN2011,4,152,< 24
1022,Roy Williams\WillRo04,2005,24,1-7,DET,NFL,13,12,94,45,687,15.27,8,52.8,47.9%,7.31,Roy Williams,RoyWilliams24DET2005,1,145,< 24
1023,Anthony Armstrong\ArmsAn00,2010,27,NA,WAS,NFL,15,11,86,44,871,19.8,3,58.1,51.2%,10.13,Anthony Armstrong,AnthonyArmstrong27WAS2010,Undrafted,Undrafted,25-28
1024,Antonio Bryant\BryaAn00,2002,21,2-63,DAL,NFL,16,15,93,44,733,16.66,6,45.8,47.3%,7.88,Antonio Bryant,AntonioBryant21DAL2002,3,138,< 24
1025,Mark Clayton\ClayMa01,2005,23,1-22,BAL,NFL,14,10,87,44,471,10.7,2,33.6,50.6%,5.41,Mark Clayton,MarkClayton23BAL2005,1,79,< 24
1026,Chris Conley\ConlCh00,2016,24,3-76,KAN,NFL,16,11,69,44,530,12.05,0,33.1,63.8%,7.68,Chris Conley,ChrisConley24KAN2016,4,151,< 24
1027,Vernon Davis\DaviVe00,2016,32,1-6,WAS,NFL,16,14,59,44,583,13.25,2,36.4,74.6%,9.88,Vernon Davis,VernonDavis32WAS2016,1,134,29-32
1028,Eric Decker\DeckEr00,2011,24,3-87,DEN,NFL,16,13,96,44,612,13.91,8,38.3,45.8%,6.38,Eric Decker,EricDecker24DEN2011,4,163,< 24
1029,Lee Evans\EvanLe00,2009,28,1-13,BUF,NFL,16,16,96,44,612,13.91,7,38.3,45.8%,6.38,Lee Evans,LeeEvans28BUF2009,1,26,25-28
1030,Pierre Garcon\GarcPi00,2012,26,6-205,WAS,NFL,10,10,68,44,633,14.39,4,63.3,64.7%,9.31,Pierre Garcon,PierreGarcon26WAS2012,7,74,25-28
1031,Ted Ginn\GinnTe00,2015,30,1-9,CAR,NFL,15,13,97,44,739,16.8,10,49.3,45.4%,7.62,Ted Ginn,TedGinn30CAR2015,1,166,29-32
1032,Tyreek Hill\HillTy00,2018,24,5-165,KAN,NFL,8,8,65,44,705,16.02,7,88.1,67.7%,10.85,Tyreek Hill,TyreekHill24KAN2018,6,49,< 24
1033,Qadry Ismail\IsmaQa00,2002,32,2-52,IND,NFL,14,14,84,44,462,10.5,3,33,52.4%,5.5,Qadry Ismail,QadryIsmail32IND2002,3,126,29-32
1034,Brandon LaFell\LaFeBr00,2012,26,3-78,CAR,NFL,14,12,76,44,677,15.39,4,48.4,57.9%,8.91,Brandon LaFell,BrandonLaFell26CAR2012,4,153,25-28
1035,Jeremy Maclin\MaclJe00,2016,28,1-19,KAN,NFL,12,12,76,44,536,12.18,2,44.7,57.9%,7.05,Jeremy Maclin,JeremyMaclin28KAN2016,1,62,25-28
1036,Robert Meachem\MeacRo00,2010,26,1-27,NOR,NFL,16,7,66,44,638,14.5,5,39.9,66.7%,9.67,Robert Meachem,RobertMeachem26NOR2010,1,98,25-28
1037,Ty Montgomery\MontTy01,2016,23,3-94,GNB,NFL,15,6,56,44,348,7.91,0,23.2,78.6%,6.21,Ty Montgomery,TyMontgomery23GNB2016,4,170,< 24
1038,Josh Morgan\MorgJo00,2010,25,6-174,SFO,NFL,16,11,80,44,698,15.86,2,43.6,55.0%,8.73,Josh Morgan,JoshMorgan25SFO2010,7,56,25-28
1039,Legedu Naanee\NaanLe00,2011,28,5-172,CAR,NFL,15,10,76,44,467,10.61,1,31.1,57.9%,6.14,Legedu Naanee,LegeduNaanee28CAR2011,6,55,25-28
1040,Dennis Northcutt\NortDe00,2008,31,2-32,JAX,NFL,14,3,68,44,545,12.39,2,38.9,64.7%,8.01,Dennis Northcutt,DennisNorthcutt31JAX2008,3,103,29-32
1041,Dennis Northcutt\NortDe00,2007,30,2-32,JAX,NFL,15,11,73,44,601,13.66,4,40.1,60.3%,8.23,Dennis Northcutt,DennisNorthcutt30JAX2007,3,103,29-32
1042,Jerome Pathon\PathJe00,2003,28,2-32,NOR,NFL,16,12,80,44,578,13.14,4,36.1,55.0%,7.23,Jerome Pathon,JeromePathon28NOR2003,3,103,25-28
1043,David Patten\PattDa00,2004,30,NA,NWE,NFL,16,11,95,44,800,18.18,7,50,46.3%,8.42,David Patten,DavidPatten30NWE2004,Undrafted,Undrafted,29-32
1044,Jerry Porter\PortJe00,2007,29,2-47,OAK,NFL,16,16,102,44,705,16.02,6,44.1,43.1%,6.91,Jerry Porter,JerryPorter29OAK2007,3,120,29-32
1045,Paul Richardson\RichPa01,2017,25,2-45,SEA,NFL,16,13,80,44,703,15.98,6,43.9,55.0%,8.79,Paul Richardson,PaulRichardson25SEA2017,3,118,25-28
1046,Emmanuel Sanders\SandEm00,2012,25,3-82,PIT,NFL,16,7,75,44,626,14.23,1,39.1,58.7%,8.35,Emmanuel Sanders,EmmanuelSanders25PIT2012,4,158,25-28
1047,Bobby Shaw\ShawBo00,2002,27,6-169,JAX,NFL,16,10,74,44,525,11.93,1,32.8,59.5%,7.09,Bobby Shaw,BobbyShaw27JAX2002,7,52,25-28
1048,Golden Tate\TateGo00,2018,30,2-60,DET,NFL,7,4,69,44,517,11.75,3,73.9,63.8%,7.49,Golden Tate,GoldenTate30DET2018,3,135,29-32
1049,Mike Thomas\ThomMi01,2011,24,4-107,JAX,NFL,15,13,91,44,415,9.43,1,27.7,48.4%,4.56,Mike Thomas,MikeThomas24JAX2011,5,9,< 24
1050,Markus Wheaton\WheaMa00,2015,24,3-79,PIT,NFL,16,8,79,44,749,17.02,5,46.8,55.7%,9.48,Markus Wheaton,MarkusWheaton24PIT2015,4,154,< 24
1051,Terrance Williams\WillTe01,2013,24,3-74,DAL,NFL,16,8,74,44,736,16.73,5,46,59.5%,9.95,Terrance Williams,TerranceWilliams24DAL2013,4,149,< 24
1052,Terrance Williams\WillTe01,2016,27,3-74,DAL,NFL,16,15,61,44,594,13.5,4,37.1,72.1%,9.74,Terrance Williams,TerranceWilliams27DAL2016,4,149,25-28
1053,Danny Amendola\AmenDa00,2009,24,NA,STL,NFL,14,2,63,43,326,7.58,1,23.3,68.3%,5.17,Danny Amendola,DannyAmendola24STL2009,Undrafted,Undrafted,< 24
1054,Miles Austin\AustMi00,2011,27,NA,DAL,NFL,10,10,73,43,579,13.47,7,57.9,58.9%,7.93,Miles Austin,MilesAustin27DAL2011,Undrafted,Undrafted,25-28
1055,Deion Branch\BranDe00,2002,23,2-65,NWE,NFL,13,7,68,43,489,11.37,2,37.6,63.2%,7.19,Deion Branch,DeionBranch23NWE2002,3,140,< 24
1056,Reggie Brown\BrowRe01,2005,24,2-35,PHI,NFL,16,11,79,43,571,13.28,4,35.7,54.4%,7.23,Reggie Brown,ReggieBrown24PHI2005,3,107,< 24
1057,Troy Brown\BrowTr00,2006,35,8-198,NWE,NFL,16,9,75,43,384,8.93,4,24,57.3%,5.12,Troy Brown,TroyBrown35NWE2006,9,70,32+
1058,Laveranues Coles\ColeLa00,2009,32,3-78,CIN,NFL,16,13,77,43,514,11.95,5,32.1,55.8%,6.68,Laveranues Coles,LaveranuesColes32CIN2009,4,153,29-32
1059,Vernon Davis\DaviVe00,2017,33,1-6,WAS,NFL,16,16,69,43,648,15.07,3,40.5,62.3%,9.39,Vernon Davis,VernonDavis33WAS2017,1,134,32+
1060,Malcom Floyd\FloyMa00,2011,30,NA,SDG,NFL,12,9,70,43,856,19.91,5,71.3,61.4%,12.23,Malcom Floyd,MalcomFloyd30SDG2011,Undrafted,Undrafted,29-32
1061,Brian Hartline\HartBr00,2010,24,4-108,MIA,NFL,12,11,73,43,615,14.3,1,51.3,58.9%,8.42,Brian Hartline,BrianHartline24MIA2010,5,10,< 24
1062,Domenik Hixon\HixoDo00,2008,24,4-130,NYG,NFL,16,7,73,43,596,13.86,2,37.3,58.9%,8.16,Domenik Hixon,DomenikHixon24NYG2008,5,27,< 24
1063,Jeremy Kerley\KerlJe00,2013,25,5-153,NYJ,NFL,12,8,72,43,523,12.16,3,43.6,59.7%,7.26,Jeremy Kerley,JeremyKerley25NYJ2013,6,42,25-28
1064,Brandon Lloyd\LloyBr00,2004,23,4-124,SFO,NFL,13,13,89,43,565,13.14,6,43.5,48.3%,6.35,Brandon Lloyd,BrandonLloyd23SFO2004,5,21,< 24
1065,Rishard Matthews\MattRi00,2015,26,7-227,MIA,NFL,11,11,61,43,662,15.4,4,60.2,70.5%,10.85,Rishard Matthews,RishardMatthews26MIA2015,8,82,25-28
1066,Justin McCareins\McCaJu00,2005,27,4-124,NYJ,NFL,16,16,102,43,713,16.58,2,44.6,42.2%,6.99,Justin McCareins,JustinMcCareins27NYJ2005,5,21,25-28
1067,Jeremy McDaniel\McDaJe00,2000,24,NA,BUF,NFL,16,6,69,43,697,16.21,2,43.6,62.3%,10.1,Jeremy McDaniel,JeremyMcDaniel24BUF2000,Undrafted,Undrafted,< 24
1068,Jerome Pathon\PathJe00,2002,27,2-32,NOR,NFL,14,13,80,43,523,12.16,4,37.4,53.8%,6.54,Jerome Pathon,JeromePathon27NOR2002,3,103,25-28
1069,Ricky Proehl\ProeRi00,2002,34,3-58,STL,NFL,16,2,70,43,466,10.84,4,29.1,61.4%,6.66,Ricky Proehl,RickyProehl34STL2002,4,132,32+
1070,Antwaan Randle El\RandAn00,2004,25,2-62,PIT,NFL,16,7,63,43,601,13.98,3,37.6,68.3%,9.54,Antwaan Randle El,AntwaanRandle El25PIT2004,3,137,25-28
1071,Andre Roberts\RobeAn00,2013,25,3-88,ARI,NFL,16,2,76,43,471,10.95,2,29.4,56.6%,6.2,Andre Roberts,AndreRoberts25ARI2013,4,164,25-28
1072,Seth Roberts\RobeSe00,2017,26,NA,OAK,NFL,15,7,65,43,455,10.58,1,30.3,66.2%,7,Seth Roberts,SethRoberts26OAK2017,Undrafted,Undrafted,25-28
1073,Mike Sims-Walker\WalkMi01,2010,26,3-79,JAX,NFL,14,13,80,43,562,13.07,7,40.1,53.8%,7.03,Mike Sims-Walker,MikeSims-Walker26JAX2010,4,154,25-28
1074,Trent Taylor\TaylTr02,2017,23,5-177,SFO,NFL,15,1,60,43,430,10,2,28.7,71.7%,7.17,Trent Taylor,TrentTaylor23SFO2017,6,58,< 24
1075,David Terrell\TerrDa00,2003,24,1-8,CHI,NFL,16,7,84,43,361,8.4,1,22.6,51.2%,4.3,David Terrell,DavidTerrell24CHI2003,1,155,< 24
1076,Roddy White\WhitRo00,2015,34,1-27,ATL,NFL,16,16,70,43,506,11.77,1,31.6,61.4%,7.23,Roddy White,RoddyWhite34ATL2015,1,98,32+
1077,Terrence Wilkins\WilkTe00,2000,25,NA,IND,NFL,14,7,67,43,569,13.23,3,40.6,64.2%,8.49,Terrence Wilkins,TerrenceWilkins25IND2000,Undrafted,Undrafted,25-28
1078,Tyrell Williams\WillTy00,2017,25,NA,LAC,NFL,16,15,69,43,728,16.93,4,45.5,62.3%,10.55,Tyrell Williams,TyrellWilliams25LAC2017,Undrafted,Undrafted,25-28
1079,Robby Anderson\AndeRo04,2016,23,NA,NYJ,NFL,16,8,78,42,587,13.98,2,36.7,53.8%,7.53,Robby Anderson,RobbyAnderson23NYJ2016,Undrafted,Undrafted,< 24
1080,Davone Bess\BessDa00,2013,28,NA,CLE,NFL,14,3,86,42,362,8.62,2,25.9,48.8%,4.21,Davone Bess,DavoneBess28CLE2013,Undrafted,Undrafted,25-28
1081,Kenny Britt\BritKe00,2009,21,1-30,TEN,NFL,16,6,75,42,701,16.69,3,43.8,56.0%,9.35,Kenny Britt,KennyBritt21TEN2009,1,102,< 24
1082,Kenny Britt\BritKe00,2010,22,1-30,TEN,NFL,12,7,73,42,775,18.45,9,64.6,57.5%,10.62,Kenny Britt,KennyBritt22TEN2010,1,102,< 24
1083,Keelan Cole\ColeKe00,2017,24,NA,JAX,NFL,16,6,83,42,748,17.81,3,46.8,50.6%,9.01,Keelan Cole,KeelanCole24JAX2017,Undrafted,Undrafted,< 24
1084,Chris Givens\GiveCh00,2012,23,4-96,STL,NFL,15,12,80,42,698,16.62,3,46.5,52.5%,8.73,Chris Givens,ChrisGivens23STL2012,5,172,< 24
1085,Roy Helu\HeluRo00,2014,26,4-105,WAS,NFL,14,0,47,42,477,11.36,2,34.1,89.4%,10.15,Roy Helu,RoyHelu26WAS2014,5,7,25-28
1086,Ashley Lelie\LeliAs00,2005,25,1-19,DEN,NFL,16,13,88,42,770,18.33,1,48.1,47.7%,8.75,Ashley Lelie,AshleyLelie25DEN2005,1,62,25-28
1087,Mario Manningham\MannMa01,2012,26,3-95,SFO,NFL,12,10,57,42,449,10.69,1,37.4,73.7%,7.88,Mario Manningham,MarioManningham26SFO2012,4,171,25-28
1088,Randy Moss*\MossRa00,2006,29,1-21,OAK,NFL,13,13,96,42,553,13.17,3,42.5,43.8%,5.76,Randy Moss*,RandyMoss*29OAK2006,1,76,29-32
1089,Santana Moss\MossSa00,2013,34,1-16,WAS,NFL,16,1,79,42,452,10.76,2,28.3,53.2%,5.72,Santana Moss,SantanaMoss34WAS2013,1,47,32+
1090,Dennis Northcutt\NortDe00,2005,28,2-32,CLE,NFL,16,7,77,42,441,10.5,2,27.6,54.5%,5.73,Dennis Northcutt,DennisNorthcutt28CLE2005,3,103,25-28
1091,Todd Pinkston\PinkTo00,2001,24,2-36,PHI,NFL,15,15,84,42,586,13.95,4,39.1,50.0%,6.98,Todd Pinkston,ToddPinkston24PHI2001,3,108,< 24
1092,Cecil Shorts\ShorCe00,2015,28,4-114,HOU,NFL,11,4,75,42,484,11.52,2,44,56.0%,6.45,Cecil Shorts,CecilShorts28HOU2015,5,15,25-28
1093,Donte' Stallworth\StalDo00,2002,22,1-13,NOR,NFL,13,7,69,42,594,14.14,8,45.7,60.9%,8.61,Donte' Stallworth,Donte'Stallworth22NOR2002,1,26,< 24
1094,Kenny Stills\StilKe00,2016,24,5-144,MIA,NFL,16,16,81,42,726,17.29,9,45.4,51.9%,8.96,Kenny Stills,KennyStills24MIA2016,6,36,< 24
1095,Travis Taylor\TaylTr01,2001,22,1-10,BAL,NFL,16,13,90,42,560,13.33,3,35,46.7%,6.22,Travis Taylor,TravisTaylor22BAL2001,1,2,< 24
1096,David Terrell\TerrDa00,2004,25,1-8,CHI,NFL,16,15,90,42,699,16.64,1,43.7,46.7%,7.77,David Terrell,DavidTerrell25CHI2004,1,155,25-28
1097,Will Tye\TyexWi00,2015,24,NA,NYG,NFL,13,7,62,42,464,11.05,3,35.7,67.7%,7.48,Will Tye,WillTye24NYG2015,Undrafted,Undrafted,< 24
1098,Bobby Wade\WadeBo00,2004,23,5-139,CHI,NFL,16,14,89,42,481,11.45,0,30.1,47.2%,5.4,Bobby Wade,BobbyWade23CHI2004,6,31,< 24
1099,Nate Washington\WashNa00,2010,27,NA,TEN,NFL,16,16,94,42,687,16.36,6,42.9,44.7%,7.31,Nate Washington,NateWashington27TEN2010,Undrafted,Undrafted,25-28
1100,Albert Wilson\WilsAl02,2017,25,NA,KAN,NFL,13,7,62,42,554,13.19,3,42.6,67.7%,8.94,Albert Wilson,AlbertWilson25KAN2017,Undrafted,Undrafted,25-28
1101,Jarius Wright\WrigJa02,2014,25,4-118,MIN,NFL,16,7,62,42,588,14,2,36.8,67.7%,9.48,Jarius Wright,JariusWright25MIN2014,5,17,25-28
1102,Nelson Agholor\AghoNe00,2018,25,1-20,PHI,NFL,8,8,61,41,372,9.07,1,46.5,67.2%,6.1,Nelson Agholor,NelsonAgholor25PHI2018,1,72,25-28
1103,Keenan Allen\AlleKe00,2018,26,3-76,LAC,NFL,7,7,56,41,506,12.34,1,72.3,73.2%,9.04,Keenan Allen,KeenanAllen26LAC2018,4,151,25-28
1104,Jason Avant\AvanJa00,2009,26,4-109,PHI,NFL,16,9,58,41,587,14.32,3,36.7,70.7%,10.12,Jason Avant,JasonAvant26PHI2009,5,11,25-28
1105,Vincent Brown\BrowVi00,2013,24,3-82,SDG,NFL,16,12,70,41,472,11.51,1,29.5,58.6%,6.74,Vincent Brown,VincentBrown24SDG2013,4,158,< 24
1106,Mark Clayton\ClayMa01,2008,26,1-22,BAL,NFL,16,13,82,41,695,16.95,3,43.4,50.0%,8.48,Mark Clayton,MarkClayton26BAL2008,1,79,25-28
1107,Jerricho Cotchery\CotcJe00,2010,28,4-108,NYJ,NFL,14,5,86,41,433,10.56,2,30.9,47.7%,5.03,Jerricho Cotchery,JerrichoCotchery28NYJ2010,5,10,25-28
1108,Josh Cribbs\CribJo01,2011,28,NA,CLE,NFL,16,7,67,41,518,12.63,4,32.4,61.2%,7.73,Josh Cribbs,JoshCribbs28CLE2011,Undrafted,Undrafted,25-28
1109,Kevin Dyson\DysoKe00,2002,27,1-16,TEN,NFL,11,11,69,41,460,11.22,4,41.8,59.4%,6.67,Kevin Dyson,KevinDyson27TEN2002,1,47,25-28
1110,Irving Fryar\FryaIr00,2000,38,1-1,WAS,NFL,14,6,76,41,548,13.37,5,39.1,53.9%,7.21,Irving Fryar,IrvingFryar38WAS2000,1,1,32+
1111,Jabar Gaffney\GaffJa00,2002,22,2-33,HOU,NFL,16,14,81,41,483,11.78,1,30.2,50.6%,5.96,Jabar Gaffney,JabarGaffney22HOU2002,3,105,< 24
1112,Jabar Gaffney\GaffJa00,2004,24,2-33,HOU,NFL,16,12,68,41,632,15.41,2,39.5,60.3%,9.29,Jabar Gaffney,JabarGaffney24HOU2004,3,105,< 24
1113,Darrius Heyward-Bey\HeywDa00,2012,25,1-7,OAK,NFL,15,14,80,41,606,14.78,5,40.4,51.3%,7.58,Darrius Heyward-Bey,DarriusHeyward-Bey25OAK2012,1,145,25-28
1114,Chris Hogan\HogaCh00,2014,26,NA,BUF,NFL,16,2,61,41,426,10.39,4,26.6,67.2%,6.98,Chris Hogan,ChrisHogan26BUF2014,Undrafted,Undrafted,25-28
1115,T.J. Houshmandzadeh\HousTJ00,2002,25,7-204,CIN,NFL,16,5,69,41,492,12,1,30.8,59.4%,7.13,T.J. Houshmandzadeh,T.J.Houshmandzadeh25CIN2002,8,73,25-28
1116,Vincent Jackson\JackVi00,2007,24,2-61,SDG,NFL,16,16,80,41,623,15.2,3,38.9,51.3%,7.79,Vincent Jackson,VincentJackson24SDG2007,3,136,< 24
1117,Michael Jenkins\JenkMi00,2010,28,1-29,ATL,NFL,11,9,73,41,505,12.32,2,45.9,56.2%,6.92,Michael Jenkins,MichaelJenkins28ATL2010,1,100,25-28
1118,Andre Johnson\JohnAn02,2015,34,1-3,IND,NFL,16,14,77,41,503,12.27,4,31.4,53.2%,6.53,Andre Johnson,AndreJohnson34IND2015,1,101,32+
1119,Brandon Jones\JoneBr02,2008,26,3-96,TEN,NFL,16,7,62,41,449,10.95,1,28.1,66.1%,7.24,Brandon Jones,BrandonJones26TEN2008,4,172,25-28
1120,Donald Jones\JoneDo00,2012,25,NA,BUF,NFL,12,10,67,41,443,10.8,4,36.9,61.2%,6.61,Donald Jones,DonaldJones25BUF2012,Undrafted,Undrafted,25-28
1121,Julio Jones\JoneJu02,2013,24,1-6,ATL,NFL,5,5,59,41,580,14.15,2,116,69.5%,9.83,Julio Jones,JulioJones24ATL2013,1,134,< 24
1122,Matt Jones\JoneMa00,2006,23,1-21,JAX,NFL,14,4,76,41,643,15.68,4,45.9,53.9%,8.46,Matt Jones,MattJones23JAX2006,1,76,< 24
1123,Jermaine Kearse\KearJe01,2016,26,NA,SEA,NFL,16,15,89,41,510,12.44,1,31.9,46.1%,5.73,Jermaine Kearse,JermaineKearse26SEA2016,Undrafted,Undrafted,25-28
1124,Greg Little\LittGr00,2013,24,2-59,CLE,NFL,16,13,99,41,465,11.34,2,29.1,41.4%,4.7,Greg Little,GregLittle24CLE2013,3,133,< 24
1125,Tyler Lockett\LockTy00,2016,24,3-69,SEA,NFL,15,9,66,41,597,14.56,1,39.8,62.1%,9.05,Tyler Lockett,TylerLockett24SEA2016,4,144,< 24
1126,Rishard Matthews\MattRi00,2013,24,7-227,MIA,NFL,16,5,67,41,448,10.93,2,28,61.2%,6.69,Rishard Matthews,RishardMatthews24MIA2013,8,82,< 24
1127,Santana Moss\MossSa00,2012,33,1-16,WAS,NFL,16,1,62,41,573,13.98,8,35.8,66.1%,9.24,Santana Moss,SantanaMoss33WAS2012,1,47,32+
1128,Louis Murphy\MurpLo00,2010,23,4-124,OAK,NFL,14,9,78,41,609,14.85,2,43.5,52.6%,7.81,Louis Murphy,LouisMurphy23OAK2010,5,21,< 24
1129,Samie Parker\ParkSa00,2006,25,4-105,KAN,NFL,16,15,68,41,561,13.68,1,35.1,60.3%,8.25,Samie Parker,SamieParker25KAN2006,5,7,25-28
1130,Brian Quick\QuicBr00,2016,27,2-33,LAR,NFL,16,8,77,41,564,13.76,3,35.3,53.2%,7.32,Brian Quick,BrianQuick27LAR2016,3,105,25-28
1131,Rueben Randle\RandRu00,2013,22,2-63,NYG,NFL,16,3,78,41,611,14.9,6,38.2,52.6%,7.83,Rueben Randle,RuebenRandle22NYG2013,3,138,< 24
1132,Andre Rison\RisoAn00,2000,33,1-22,OAK,NFL,16,0,70,41,606,14.78,6,37.9,58.6%,8.66,Andre Rison,AndreRison33OAK2000,1,79,32+
1133,Frank Sanders\SandFr00,2001,28,2-47,ARI,NFL,15,13,76,41,618,15.07,2,41.2,53.9%,8.13,Frank Sanders,FrankSanders28ARI2001,3,120,25-28
1134,Tajae Sharpe\SharTa00,2016,22,5-140,TEN,NFL,16,10,83,41,522,12.73,2,32.6,49.4%,6.29,Tajae Sharpe,TajaeSharpe22TEN2016,6,33,< 24
1135,Brandon Stokley\StokBr00,2005,29,4-105,IND,NFL,15,4,67,41,543,13.24,1,36.2,61.2%,8.1,Brandon Stokley,BrandonStokley29IND2005,5,7,29-32
1136,Javon Walker\WalkJa00,2003,25,1-20,GNB,NFL,16,3,74,41,716,17.46,9,44.8,55.4%,9.68,Javon Walker,JavonWalker25GNB2003,1,72,25-28
1137,Kevin Walter\WaltKe00,2012,31,7-255,HOU,NFL,16,14,68,41,518,12.63,2,32.4,60.3%,7.62,Kevin Walter,KevinWalter31HOU2012,8,96,29-32
1138,Ernest Wilford\WilfEr00,2005,26,4-120,JAX,NFL,16,8,74,41,681,16.61,7,42.6,55.4%,9.2,Ernest Wilford,ErnestWilford26JAX2005,5,20,25-28
1139,Tavon Austin\AustTa00,2013,23,1-8,STL,NFL,13,3,69,40,418,10.45,4,32.2,58.0%,6.06,Tavon Austin,TavonAustin23STL2013,1,155,< 24
1140,Donnie Avery\AverDo00,2013,29,2-33,KAN,NFL,16,14,71,40,596,14.9,2,37.3,56.3%,8.39,Donnie Avery,DonnieAvery29KAN2013,3,105,29-32
1141,Troy Brown\BrowTr00,2003,32,8-198,NWE,NFL,12,10,60,40,472,11.8,4,39.3,66.7%,7.87,Troy Brown,TroyBrown32NWE2003,9,70,29-32
1142,Antonio Bryant\BryaAn00,2006,25,2-63,SFO,NFL,14,13,91,40,733,18.33,3,52.4,44.0%,8.05,Antonio Bryant,AntonioBryant25SFO2006,3,138,25-28
1143,Kevin Curtis\CurtKe00,2006,28,3-74,STL,NFL,16,1,57,40,479,11.98,4,29.9,70.2%,8.4,Kevin Curtis,KevinCurtis28STL2006,4,149,25-28
1144,Andre' Davis\DaviAn01,2003,24,2-47,CLE,NFL,16,8,55,40,576,14.4,5,36,72.7%,10.47,Andre' Davis,Andre'Davis24CLE2003,3,120,< 24
1145,Pierre Garcon\GarcPi00,2017,31,6-205,SFO,NFL,8,8,67,40,500,12.5,0,62.5,59.7%,7.46,Pierre Garcon,PierreGarcon31SFO2017,7,74,29-32
1146,Dante Hall\HallDa00,2003,25,5-153,KAN,NFL,16,2,60,40,423,10.58,1,26.4,66.7%,7.05,Dante Hall,DanteHall25KAN2003,6,42,25-28
1147,Devin Hester\HestDe99,2010,28,2-57,CHI,NFL,16,13,73,40,475,11.88,4,29.7,54.8%,6.51,Devin Hester,DevinHester28CHI2010,3,131,25-28
1148,Michael Jenkins\JenkMi00,2012,30,1-29,MIN,NFL,16,8,72,40,449,11.23,2,28.1,55.6%,6.24,Michael Jenkins,MichaelJenkins30MIN2012,1,100,29-32
1149,Bryant Johnson\JohnBr02,2005,24,1-17,ARI,NFL,14,4,72,40,432,10.8,1,30.9,55.6%,6,Bryant Johnson,BryantJohnson24ARI2005,1,53,< 24
1150,Bryant Johnson\JohnBr02,2006,25,1-17,ARI,NFL,16,8,74,40,740,18.5,4,46.3,54.1%,10,Bryant Johnson,BryantJohnson25ARI2006,1,53,25-28
1151,Joe Jurevicius\JureJo00,2006,32,2-55,CLE,NFL,13,8,65,40,495,12.38,3,38.1,61.5%,7.62,Joe Jurevicius,JoeJurevicius32CLE2006,3,129,29-32
1152,Jeremy Maclin\MaclJe00,2017,29,1-19,BAL,NFL,12,12,72,40,440,11,3,36.7,55.6%,6.11,Jeremy Maclin,JeremyMaclin29BAL2017,1,62,29-32
1153,Robert Meachem\MeacRo00,2011,27,1-27,NOR,NFL,16,8,60,40,620,15.5,6,38.8,66.7%,10.33,Robert Meachem,RobertMeachem27NOR2011,1,98,25-28
1154,Herman Moore\MoorHe00,2000,31,1-10,DET,NFL,15,11,80,40,434,10.85,3,28.9,50.0%,5.43,Herman Moore,HermanMoore31DET2000,1,2,29-32
1155,Muhsin Muhammad\MuhaMu00,2007,34,2-43,CHI,NFL,16,16,81,40,570,14.25,3,35.6,49.4%,7.04,Muhsin Muhammad,MuhsinMuhammad34CHI2007,3,116,32+
